f : fréquence (Hz)
e : amplitude de la tension aux bornes du GBF (V)
u : amplitude de la tension aux borne de la résistance (V)
f		e		u		
1.695e+04	4.744e+00	1.620e+00
1.703e+04	4.754e+00	1.567e+00
1.711e+04	4.764e+00	1.529e+00
1.719e+04	4.774e+00	1.491e+00
1.727e+04	4.783e+00	1.471e+00
1.735e+04	4.791e+00	1.419e+00
1.743e+04	4.799e+00	1.382e+00
1.751e+04	4.807e+00	1.355e+00
1.759e+04	4.815e+00	1.339e+00
1.767e+04	4.822e+00	1.278e+00
1.775e+04	4.829e+00	1.261e+00
1.783e+04	4.835e+00	1.241e+00
1.792e+04	4.841e+00	1.221e+00
1.800e+04	4.847e+00	1.190e+00
1.808e+04	4.853e+00	1.164e+00
1.817e+04	4.859e+00	1.124e+00
1.825e+04	4.864e+00	1.106e+00
1.833e+04	4.869e+00	1.102e+00
1.842e+04	4.874e+00	1.065e+00
1.850e+04	4.879e+00	1.056e+00
1.859e+04	4.883e+00	1.029e+00
1.868e+04	4.888e+00	1.016e+00
1.876e+04	4.892e+00	9.904e-01
1.885e+04	4.896e+00	9.645e-01
1.894e+04	4.900e+00	9.626e-01
1.902e+04	4.904e+00	9.246e-01
1.911e+04	4.908e+00	9.356e-01
1.920e+04	4.911e+00	9.210e-01
1.929e+04	4.915e+00	8.654e-01
1.938e+04	4.918e+00	8.597e-01
1.947e+04	4.921e+00	8.828e-01
1.956e+04	4.924e+00	8.407e-01
1.965e+04	4.928e+00	8.277e-01
1.974e+04	4.930e+00	8.327e-01
1.983e+04	4.933e+00	8.078e-01
1.992e+04	4.936e+00	7.797e-01
2.001e+04	4.939e+00	7.804e-01
